,date,mag,st,loss,inj,fat,len,MD,Fatalities
27268,1987-11-16,1.0,LA,5.0,0,0,0.2,LD,no
27270,1987-11-16,2.0,MS,5.0,0,0,3.0,LD,no
27271,1987-11-17,1.0,FL,4.0,0,0,1.0,LD,no
27272,1987-11-24,1.0,TX,0.0,0,0,0.2,LD,no
27273,1987-11-24,1.0,TX,4.0,0,0,0.2,LD,no
27274,1987-12-06,1.0,TX,0.0,0,0,0.2,LD,no
27275,1987-12-06,1.0,TX,5.0,0,0,11.5,LD,no
27276,1987-12-06,1.0,LA,4.0,0,0,0.5,LD,no
27277,1987-12-06,2.0,TX,5.0,0,0,1.0,LD,no
27278,1987-12-06,2.0,TX,6.0,0,0,1.0,LD,no
27279,1987-12-14,1.0,MO,4.0,0,0,3.0,LD,no
27280,1987-12-14,3.0,AR,7.0,121,6,25.0,LD,yes
27281,1987-12-14,3.0,AR,7.0,100,6,12.0,LD,no
27282,1987-12-14,1.0,MO,4.0,0,0,2.0,LD,no
27283,1987-12-14,3.0,TN,6.0,21,0,13.0,LD,no
27285,1987-12-14,1.0,MS,5.0,0,0,1.5,LD,no
27286,1987-12-15,2.0,MS,5.0,1,0,8.0,LD,no
27287,1987-12-15,1.0,MS,4.0,0,0,2.0,LD,no
27292,1988-01-19,2.0,AR,6.0,13,0,15.0,LD,no
27293,1988-01-19,1.0,MS,4.0,0,0,11.0,LD,no
27294,1988-01-19,2.0,MS,6.0,1,0,9.5,LD,no
27295,1988-01-19,1.0,MS,5.0,0,0,1.5,LD,no
27296,1988-01-19,4.0,MS,6.0,1,0,13.0,LD,no
27297,1988-01-19,2.0,TN,5.0,6,1,3.0,LD,no
27298,1988-01-19,3.0,TN,6.0,24,3,22.0,LD,no
27299,1988-01-19,2.0,TN,5.0,0,1,4.0,LD,no
27300,1988-01-19,3.0,MS,6.0,0,0,10.0,LD,no
27301,1988-01-19,1.0,TN,4.0,0,0,1.5,LD,no
27302,1988-01-19,1.0,MS,4.0,10,0,1.0,LD,no
27303,1988-01-19,3.0,AL,7.0,35,0,10.0,LD,no
27304,1988-01-19,1.0,AL,5.0,0,0,6.0,LD,no
27305,1988-01-19,1.0,AL,5.0,0,0,5.0,LD,no
27306,1988-01-21,1.0,FL,5.0,3,0,10.0,LD,no
27308,1988-02-02,1.0,AL,4.0,0,0,2.0,LD,no
27312,1988-03-02,1.0,LA,7.0,0,0,0.8,LD,no
27313,1988-03-02,1.0,LA,5.0,2,0,0.5,LD,no
27314,1988-03-03,2.0,MS,5.0,0,0,1.2,LD,no
27316,1988-03-23,1.0,ID,2.0,0,0,15.0,LD,no
27318,1988-03-24,1.0,IA,5.0,0,0,1.0,LD,no
27319,1988-03-24,1.0,IA,5.0,0,0,1.0,LD,no
27320,1988-03-24,1.0,OK,4.0,0,0,1.0,LD,no
27323,1988-03-24,2.0,IA,6.0,0,0,9.0,LD,no
27324,1988-03-24,2.0,MO,6.0,5,0,12.0,LD,no
27326,1988-03-24,2.0,AR,5.0,0,0,2.0,LD,no
27327,1988-03-25,1.0,IN,4.0,0,0,0.2,LD,no
27328,1988-03-25,1.0,HI,0.0,0,0,0.2,LD,no
27331,1988-03-26,1.0,HI,0.0,0,0,0.2,LD,no
27334,1988-03-28,1.0,OK,5.0,0,0,0.1,LD,no
27336,1988-03-28,1.0,OK,0.0,1,1,0.8,LD,no
27337,1988-03-29,1.0,LA,5.0,2,0,1.0,LD,no
27339,1988-04-01,1.0,TX,0.0,0,0,0.3,LD,no
27340,1988-04-01,1.0,LA,0.0,0,0,0.5,LD,no
27341,1988-04-01,1.0,TX,5.0,1,0,4.0,LD,no
27342,1988-04-01,3.0,TX,6.0,9,0,13.0,LD,no
27343,1988-04-01,1.0,TX,0.0,0,0,16.0,LD,no
27344,1988-04-01,1.0,LA,0.0,0,0,0.8,LD,no
27345,1988-04-01,1.0,LA,0.0,0,0,0.5,LD,no
27346,1988-04-01,1.0,LA,0.0,0,0,1.0,LD,no
27347,1988-04-02,1.0,LA,6.0,0,0,1.7,LD,no
27348,1988-04-02,1.0,IA,5.0,0,0,2.5,LD,no
27351,1988-04-03,1.0,MI,4.0,6,0,1.0,LD,no
27352,1988-04-03,1.0,MI,4.0,0,0,8.2,LD,no
27353,1988-04-03,1.0,MI,1.0,0,0,1.0,LD,no
27354,1988-04-03,1.0,MI,3.0,0,0,1.2,LD,no
27356,1988-04-05,2.0,IL,0.0,0,0,30.0,LD,no
27358,1988-04-16,1.0,NM,0.0,0,0,0.2,LD,no
27359,1988-04-16,1.0,TX,0.0,0,0,0.2,LD,no
27362,1988-04-17,1.0,ID,3.0,0,0,2.0,LD,no
27363,1988-04-17,1.0,ID,3.0,0,0,0.5,LD,no
27364,1988-04-17,1.0,MS,5.0,0,0,7.0,LD,no
27365,1988-04-18,1.0,GA,5.0,0,0,0.8,LD,no
27368,1988-04-18,2.0,GA,6.0,3,0,2.7,LD,no
27369,1988-04-18,2.0,FL,6.0,0,0,15.0,LD,no
27370,1988-04-18,1.0,FL,3.0,0,0,2.0,LD,no
27371,1988-04-19,3.0,FL,7.0,18,4,12.0,LD,no
27372,1988-04-19,2.0,FL,5.0,0,0,2.0,LD,no
27373,1988-04-19,1.0,FL,5.0,0,0,2.0,LD,no
27374,1988-04-19,1.0,NC,4.0,0,0,0.6,LD,no
27375,1988-04-19,1.0,CA,4.0,0,0,0.2,LD,no
27376,1988-04-19,1.0,CO,4.0,0,0,0.3,LD,no
27377,1988-04-19,1.0,CA,5.0,0,0,1.0,LD,no
27378,1988-04-20,1.0,ID,3.0,0,0,1.0,LD,no
27381,1988-04-20,1.0,ID,4.0,0,0,1.0,LD,no
27383,1988-04-21,1.0,CO,4.0,0,0,0.3,LD,no
27384,1988-04-21,1.0,CO,2.0,0,0,0.5,LD,no
27387,1988-04-24,1.0,CO,0.0,0,0,2.0,LD,no
27389,1988-04-24,1.0,TX,4.0,0,0,0.5,LD,no
27390,1988-04-25,1.0,GA,6.0,0,0,16.0,LD,no
27393,1988-04-29,1.0,TX,3.0,0,0,0.3,LD,no
27394,1988-04-30,1.0,FL,4.0,0,0,2.0,LD,no
27395,1988-04-30,1.0,FL,5.0,0,0,1.0,LD,no
27396,1988-04-30,1.0,FL,4.0,0,0,1.0,LD,no
27398,1988-05-02,1.0,KS,3.0,0,0,3.0,LD,no
27399,1988-05-02,1.0,CO,0.0,0,0,0.5,LD,no
27401,1988-05-02,2.0,KS,4.0,0,0,5.0,LD,no
27402,1988-05-02,1.0,OK,4.0,0,0,16.0,LD,no
27404,1988-05-02,1.0,KS,4.0,0,0,6.5,LD,no
27406,1988-05-06,1.0,WY,0.0,0,0,0.5,LD,no
27407,1988-05-06,2.0,WY,6.0,2,0,1.5,LD,no
27409,1988-05-07,1.0,MN,4.0,0,0,3.0,LD,no
27412,1988-05-07,2.0,NE,6.0,1,2,16.2,LD,no
27413,1988-05-07,2.0,IA,6.0,0,0,7.2,LD,no
27414,1988-05-08,1.0,IA,5.0,0,0,11.0,LD,no
27415,1988-05-08,1.0,IA,5.0,0,0,2.0,LD,no
27416,1988-05-08,2.0,IA,5.0,0,0,47.0,LD,no
27417,1988-05-08,2.0,IA,0.0,0,0,0.0,LD,no
27418,1988-05-08,2.0,IA,7.0,0,0,71.0,LD,no
27419,1988-05-08,2.0,IA,6.0,0,0,59.0,LD,no
27420,1988-05-08,1.0,IA,5.0,0,0,2.0,LD,no
27421,1988-05-08,1.0,IA,5.0,0,0,6.0,LD,no
27422,1988-05-08,1.0,IA,5.0,0,0,1.5,LD,no
27423,1988-05-08,2.0,IA,5.0,0,0,36.0,LD,no
27425,1988-05-08,1.0,IA,5.0,0,0,1.5,LD,no
27427,1988-05-08,1.0,IA,5.0,0,0,10.0,LD,no
27429,1988-05-08,1.0,IA,5.0,0,0,1.0,LD,no
27431,1988-05-08,2.0,WI,5.0,0,0,27.0,LD,no
27433,1988-05-08,1.0,IA,6.0,0,0,11.0,LD,no
27434,1988-05-08,2.0,IA,6.0,0,0,7.0,LD,no
27436,1988-05-08,3.0,IA,7.0,0,0,32.0,LD,no
27438,1988-05-08,1.0,WI,4.0,0,0,0.5,LD,no
27439,1988-05-08,1.0,WI,0.0,0,0,1.5,LD,no
27440,1988-05-08,1.0,WI,0.0,0,0,10.0,LD,no
27441,1988-05-08,2.0,WI,5.0,0,0,10.0,LD,no
27442,1988-05-08,1.0,WI,2.0,0,0,0.5,LD,no
27443,1988-05-08,3.0,WI,5.0,0,0,16.0,LD,no
27444,1988-05-08,1.0,WI,5.0,0,0,9.0,LD,no
27445,1988-05-08,1.0,IL,4.0,0,0,0.3,LD,no
27446,1988-05-08,2.0,WI,5.0,0,0,7.5,LD,no
27447,1988-05-08,1.0,WI,0.0,0,0,1.2,LD,no
27448,1988-05-08,1.0,IL,4.0,0,0,0.2,LD,no
27449,1988-05-08,2.0,WI,5.0,0,0,20.0,LD,no
27450,1988-05-08,1.0,IL,3.0,0,0,0.2,LD,no
27451,1988-05-08,1.0,WI,3.0,0,0,0.8,LD,no
27452,1988-05-08,2.0,WI,4.0,1,0,7.0,LD,no
27453,1988-05-08,1.0,WI,3.0,1,0,5.0,LD,no
27454,1988-05-08,1.0,WI,5.0,0,0,2.0,LD,no
27455,1988-05-08,1.0,WI,3.0,0,0,0.7,LD,no
27457,1988-05-08,2.0,WI,5.0,0,0,27.0,LD,no
27458,1988-05-08,1.0,WI,3.0,0,0,5.0,LD,no
27459,1988-05-08,1.0,WI,3.0,0,0,1.1,LD,no
27460,1988-05-08,1.0,IL,5.0,0,0,1.0,LD,no
27461,1988-05-08,1.0,WI,5.0,0,0,5.0,LD,no
27462,1988-05-08,2.0,WI,6.0,2,0,13.0,LD,no
27465,1988-05-08,2.0,IL,5.0,0,0,0.1,LD,no
27466,1988-05-08,1.0,IL,5.0,2,0,0.5,LD,no
27468,1988-05-08,1.0,IL,5.0,1,0,18.0,LD,no
27469,1988-05-08,1.0,IL,5.0,3,0,2.0,LD,no
27471,1988-05-08,1.0,AR,5.0,0,0,0.2,LD,no
27472,1988-05-09,2.0,AL,4.0,0,0,15.0,LD,no
27473,1988-05-09,3.0,KY,7.0,15,1,5.0,LD,no
27474,1988-05-10,1.0,MS,4.0,0,0,1.5,LD,no
27482,1988-05-16,1.0,AL,4.0,0,0,0.5,LD,no
27483,1988-05-17,1.0,NE,1.0,0,0,0.1,LD,no
27485,1988-05-19,2.0,CO,5.0,0,0,1.5,LD,no
27486,1988-05-19,1.0,CO,0.0,0,0,1.0,LD,no
27489,1988-05-20,1.0,NE,5.0,0,0,0.5,LD,no
27494,1988-05-21,1.0,LA,4.0,0,0,0.5,LD,no
27495,1988-05-21,1.0,LA,4.0,1,0,0.8,LD,no
27498,1988-05-21,1.0,LA,5.0,0,0,0.8,LD,no
27499,1988-05-21,1.0,LA,5.0,0,0,1.0,LD,no
27502,1988-05-22,1.0,MS,5.0,0,0,1.5,LD,no
27505,1988-05-24,1.0,NC,4.0,0,0,0.3,LD,no
27507,1988-05-24,1.0,AL,0.0,0,0,0.5,LD,no
27509,1988-05-27,1.0,FL,5.0,0,0,3.0,LD,no
27513,1988-05-29,1.0,NE,2.0,0,0,0.5,LD,no
27516,1988-05-30,1.0,OK,4.0,0,0,10.0,LD,no
27519,1988-05-30,1.0,NE,4.0,0,0,0.2,LD,no
27522,1988-05-30,2.0,CO,4.0,0,0,1.0,LD,no
27525,1988-05-30,1.0,NE,4.0,0,0,0.2,LD,no
27527,1988-05-31,1.0,CO,4.0,0,0,2.0,LD,no
27530,1988-06-01,1.0,TX,0.0,0,0,1.0,LD,no
27533,1988-06-02,1.0,TX,0.0,0,0,0.2,LD,no
27534,1988-06-02,1.0,TX,0.0,0,0,0.2,LD,no
27535,1988-06-05,2.0,CO,5.0,0,0,2.0,LD,no
27536,1988-06-05,2.0,CO,5.0,0,0,0.5,LD,no
27538,1988-06-07,1.0,DE,6.0,30,0,23.0,LD,no
27540,1988-06-08,1.0,CO,0.0,0,0,1.5,LD,no
27541,1988-06-08,1.0,CO,0.0,0,0,0.5,LD,no
27546,1988-06-09,1.0,NC,0.0,0,0,0.3,LD,no
27547,1988-06-09,1.0,NC,6.0,2,0,0.3,LD,no
27551,1988-06-12,1.0,ND,5.0,1,0,0.5,LD,no
27554,1988-06-13,1.0,CO,0.0,0,0,0.2,LD,no
27556,1988-06-13,2.0,CO,5.0,0,0,1.5,LD,no
27561,1988-06-15,1.0,CO,3.0,0,0,2.0,LD,no
27562,1988-06-15,2.0,CO,6.0,0,0,0.5,LD,no
27563,1988-06-15,3.0,CO,7.0,7,0,2.5,LD,no
27564,1988-06-15,1.0,CO,0.0,0,0,1.0,LD,no
27565,1988-06-15,1.0,CO,3.0,0,0,1.0,LD,no
27566,1988-06-18,2.0,TN,4.0,0,0,7.0,LD,no
27568,1988-06-18,1.0,ND,4.0,0,0,1.0,LD,no
27569,1988-06-18,1.0,ND,4.0,0,0,0.5,LD,no
27571,1988-06-18,1.0,LA,4.0,0,0,0.4,LD,no
27572,1988-06-19,1.0,NE,2.0,0,0,0.2,LD,no
27573,1988-06-20,1.0,ND,5.0,0,0,0.8,LD,no
27575,1988-06-22,1.0,WI,5.0,0,0,2.0,LD,no
27576,1988-06-22,1.0,FL,4.0,0,0,1.0,LD,no
27577,1988-06-22,1.0,CO,0.0,0,0,0.5,LD,no
27579,1988-06-25,1.0,CO,0.0,0,0,0.5,LD,no
27580,1988-06-25,2.0,FL,4.0,0,0,2.0,LD,no
27581,1988-06-25,1.0,CO,0.0,0,0,0.5,LD,no
27582,1988-06-25,1.0,CO,0.0,0,0,1.0,LD,no
27584,1988-06-26,1.0,CO,0.0,0,0,1.0,LD,no
27587,1988-06-26,1.0,OK,4.0,0,0,1.0,LD,no
27590,1988-06-29,1.0,NE,6.0,0,0,1.0,LD,no
27592,1988-06-30,1.0,TX,4.0,0,0,0.4,LD,no
27593,1988-07-03,1.0,TX,0.0,0,0,0.2,LD,no
27594,1988-07-03,1.0,TX,0.0,0,0,0.2,LD,no
27595,1988-07-03,1.0,MT,3.0,0,0,0.2,LD,no
27600,1988-07-05,3.0,MT,5.0,2,0,3.0,LD,no
27601,1988-07-05,3.0,MT,4.0,0,0,12.0,LD,no
27602,1988-07-05,3.0,MT,3.0,0,0,10.0,LD,no
27603,1988-07-05,1.0,MT,4.0,0,0,0.2,LD,no
27612,1988-07-07,1.0,CO,0.0,0,0,0.5,LD,no
27613,1988-07-07,1.0,MN,0.0,0,0,0.3,LD,no
27615,1988-07-07,1.0,WY,3.0,0,0,0.5,LD,no
27616,1988-07-07,1.0,CO,0.0,0,0,0.5,LD,no
27623,1988-07-08,1.0,CO,0.0,0,0,4.5,LD,no
27625,1988-07-08,1.0,CO,0.0,0,0,1.5,LD,no
27626,1988-07-08,1.0,CO,0.0,0,0,0.5,LD,no
27627,1988-07-08,1.0,CO,0.0,0,0,1.5,LD,no
27628,1988-07-08,1.0,CO,0.0,0,0,1.0,LD,no
27629,1988-07-08,1.0,CO,0.0,0,0,0.5,LD,no
27632,1988-07-09,1.0,CO,0.0,0,0,1.0,LD,no
27638,1988-07-14,1.0,ME,6.0,0,0,0.2,LD,no
27639,1988-07-14,1.0,NH,5.0,0,0,0.2,LD,no
27641,1988-07-14,1.0,CO,0.0,0,0,0.5,LD,no
27642,1988-07-14,3.0,NY,6.0,1,0,7.2,LD,no
27646,1988-07-15,2.0,IA,7.0,42,0,2.3,LD,no
27647,1988-07-15,3.0,IA,7.0,34,0,2.8,LD,no
27648,1988-07-15,1.0,IA,7.0,12,0,3.0,LD,no
27649,1988-07-15,1.0,MI,3.0,0,0,0.4,LD,no
27652,1988-07-15,1.0,IA,5.0,0,0,0.8,LD,no
27654,1988-07-16,1.0,WI,4.0,0,0,0.1,LD,no
27660,1988-07-17,1.0,PA,5.0,1,0,1.8,LD,no
27661,1988-07-17,1.0,PA,5.0,1,0,2.5,LD,no
27666,1988-07-18,1.0,KY,4.0,0,0,0.2,LD,no
27668,1988-07-18,1.0,CO,0.0,0,0,0.3,LD,no
27671,1988-07-20,1.0,NJ,5.0,0,0,0.2,LD,no
27672,1988-07-20,1.0,AZ,4.0,0,0,0.5,LD,no
27673,1988-07-21,1.0,NY,4.0,0,0,0.8,LD,no
27678,1988-07-23,1.0,ND,5.0,0,0,0.2,LD,no
27679,1988-07-23,1.0,NJ,5.0,1,0,0.1,LD,no
27680,1988-07-24,1.0,LA,4.0,0,0,0.7,LD,no
27682,1988-07-24,1.0,TX,0.0,0,0,2.0,LD,no
27685,1988-07-25,1.0,MO,0.0,0,0,0.2,LD,no
27694,1988-07-28,1.0,CO,0.0,0,0,1.0,LD,no
27695,1988-07-29,1.0,WI,5.0,0,0,0.2,LD,no
27696,1988-08-01,1.0,ND,4.0,0,0,0.2,LD,no
27697,1988-08-01,1.0,ND,4.0,0,0,0.2,LD,no
27699,1988-08-01,1.0,WI,4.0,0,0,1.0,LD,no
27702,1988-08-03,1.0,IN,2.0,0,0,0.2,LD,no
27704,1988-08-03,1.0,IN,4.0,0,0,0.1,LD,no
27705,1988-08-03,2.0,VA,5.0,0,0,0.2,LD,no
27708,1988-08-04,1.0,MI,5.0,0,0,0.6,LD,no
27709,1988-08-04,1.0,WI,5.0,0,0,4.0,LD,no
27711,1988-08-07,1.0,MN,4.0,0,0,0.3,LD,no
27714,1988-08-09,1.0,NE,3.0,0,0,14.0,LD,no
27716,1988-08-11,1.0,NE,2.0,0,0,0.1,LD,no
27718,1988-08-12,1.0,MI,0.0,0,0,5.1,LD,no
27719,1988-08-12,1.0,TX,0.0,0,0,0.2,LD,no
27720,1988-08-12,1.0,MI,4.0,0,0,3.3,LD,no
27721,1988-08-13,1.0,WI,5.0,0,0,0.1,LD,no
27724,1988-08-14,1.0,MI,4.0,1,0,1.0,LD,no
27725,1988-08-14,2.0,MI,6.0,0,1,26.6,LD,no
27727,1988-08-16,1.0,CO,3.0,0,0,0.5,LD,no
27735,1988-08-16,1.0,MI,0.0,0,0,0.6,LD,no
27736,1988-08-16,1.0,ND,5.0,0,0,1.0,LD,no
27739,1988-08-17,2.0,NJ,6.0,0,0,4.5,LD,no
27740,1988-08-17,1.0,MI,4.0,0,0,1.0,LD,no
27741,1988-08-17,1.0,CO,4.0,0,0,1.0,LD,no
27743,1988-08-17,2.0,NJ,5.0,0,0,1.5,LD,no
27744,1988-08-22,1.0,IA,5.0,0,0,0.5,LD,no
27746,1988-08-22,1.0,IA,5.0,0,0,4.2,LD,no
27747,1988-08-27,1.0,NY,6.0,0,0,11.6,LD,no
27749,1988-08-28,1.0,NC,5.0,0,0,0.5,LD,no
27750,1988-08-28,2.0,SC,6.0,1,1,0.8,LD,no
27751,1988-08-28,1.0,NY,5.0,1,1,13.0,LD,no
27752,1988-08-28,1.0,NC,5.0,0,0,0.3,LD,no
27753,1988-08-28,2.0,PA,5.0,0,0,1.5,LD,no
27754,1988-08-28,1.0,NC,5.0,1,0,0.5,LD,no
27755,1988-08-29,2.0,VA,6.0,1,0,4.0,LD,no
27756,1988-08-30,1.0,FL,5.0,0,0,1.0,LD,no
27757,1988-09-03,1.0,LA,4.0,0,0,0.3,LD,no
27759,1988-09-05,1.0,FL,4.0,0,0,1.0,LD,no
27765,1988-09-12,1.0,IN,5.0,1,0,34.0,LD,no
27766,1988-09-13,1.0,NM,5.0,0,0,0.2,LD,no
27767,1988-09-14,2.0,TX,5.0,0,0,0.7,LD,no
27775,1988-09-16,1.0,AL,0.0,0,0,4.0,LD,no
27780,1988-09-16,1.0,TX,6.0,0,0,0.5,LD,no
27786,1988-09-16,1.0,MS,4.0,0,0,0.5,LD,no
27787,1988-09-16,1.0,TX,5.0,0,0,0.5,LD,no
27788,1988-09-16,1.0,TX,5.0,0,0,0.8,LD,no
27790,1988-09-17,1.0,TX,6.0,1,1,4.0,LD,no
27791,1988-09-17,2.0,TX,7.0,3,0,5.0,LD,no
27792,1988-09-17,1.0,TX,7.0,3,0,6.0,LD,no
27800,1988-09-17,1.0,TX,3.0,0,0,0.2,LD,no
27811,1988-09-17,2.0,TX,6.0,2,0,11.0,LD,no
27812,1988-09-17,1.0,TX,4.0,0,0,3.0,LD,no
27818,1988-09-19,1.0,IN,4.0,0,0,1.0,LD,no
27820,1988-09-19,1.0,IN,3.0,2,0,0.4,LD,no
27822,1988-09-19,1.0,IN,5.0,1,0,3.0,LD,no
27824,1988-09-20,1.0,PA,4.0,0,0,0.5,LD,no
27829,1988-09-23,1.0,OK,0.0,0,0,0.5,LD,no
27832,1988-09-29,1.0,TX,0.0,0,0,0.5,LD,no
27835,1988-10-01,1.0,TX,0.0,0,0,0.2,LD,no
27836,1988-10-01,1.0,TX,0.0,0,0,1.0,LD,no
27839,1988-10-02,1.0,MS,4.0,0,0,1.0,LD,no
27842,1988-10-16,2.0,IN,6.0,0,0,6.0,LD,no
27844,1988-10-17,1.0,IN,5.0,0,0,4.0,LD,no
27845,1988-10-17,2.0,IN,5.0,4,0,3.5,LD,no
27846,1988-10-17,2.0,IN,5.0,0,0,0.5,LD,no
27847,1988-10-26,1.0,LA,3.0,0,0,1.0,LD,no
27849,1988-10-26,1.0,LA,4.0,0,0,0.5,LD,no
27850,1988-10-26,1.0,LA,4.0,0,0,0.5,LD,no
27852,1988-11-03,1.0,LA,0.0,0,0,1.0,LD,no
27853,1988-11-03,1.0,LA,0.0,0,0,0.2,LD,no
27854,1988-11-03,1.0,LA,0.0,0,0,0.2,LD,no
27855,1988-11-04,2.0,FL,6.0,0,0,1.5,LD,no
27856,1988-11-04,1.0,FL,4.0,0,0,1.0,LD,no
27857,1988-11-04,3.0,MS,5.0,0,0,12.0,LD,no
27858,1988-11-04,1.0,MS,0.0,0,0,2.0,LD,no
27859,1988-11-04,1.0,MS,5.0,0,0,5.0,LD,no
27860,1988-11-04,1.0,TN,3.0,0,0,6.0,LD,no
27861,1988-11-04,3.0,MS,5.0,0,0,7.0,LD,no
27862,1988-11-04,2.0,TN,5.0,0,0,13.0,LD,no
27863,1988-11-04,3.0,AL,0.0,16,0,60.0,LD,no
27865,1988-11-04,1.0,MS,4.0,0,0,2.0,LD,no
27866,1988-11-04,1.0,MS,4.0,0,0,2.0,LD,no
27867,1988-11-04,1.0,MS,5.0,0,0,4.0,LD,no
27868,1988-11-04,1.0,MS,4.0,0,0,0.5,LD,no
27869,1988-11-04,2.0,AL,0.0,0,0,12.0,LD,no
27870,1988-11-04,3.0,MS,5.0,0,0,8.0,LD,no
27871,1988-11-04,1.0,MS,4.0,0,0,0.3,LD,no
27872,1988-11-04,1.0,MS,4.0,0,0,4.0,LD,no
27873,1988-11-05,1.0,FL,5.0,0,0,1.0,LD,no
27874,1988-11-05,2.0,FL,4.0,3,1,8.0,LD,no
27876,1988-11-05,1.0,FL,4.0,0,0,1.0,LD,no
27877,1988-11-05,2.0,NC,5.0,1,0,2.0,LD,no
27878,1988-11-05,1.0,NC,5.0,0,0,1.5,LD,no
27879,1988-11-05,1.0,PA,6.0,0,0,1.0,LD,no
27880,1988-11-09,1.0,KS,5.0,0,0,0.2,LD,no
27881,1988-11-09,1.0,KS,5.0,2,0,3.0,LD,no
27882,1988-11-12,1.0,OK,5.0,0,0,0.3,LD,no
27883,1988-11-12,1.0,MS,4.0,0,0,0.5,LD,no
27884,1988-11-12,1.0,MS,4.0,0,0,4.0,LD,no
27886,1988-11-15,1.0,OK,5.0,0,0,3.0,LD,no
27887,1988-11-15,1.0,KS,4.0,0,0,0.1,LD,no
27888,1988-11-15,2.0,KS,6.0,22,0,5.0,LD,no
27889,1988-11-15,2.0,KS,4.0,0,0,7.5,LD,no
27892,1988-11-15,1.0,KS,4.0,0,0,0.5,LD,no
27894,1988-11-15,2.0,MO,0.0,12,1,28.0,LD,no
27895,1988-11-15,1.0,MO,4.0,0,0,1.0,LD,no
27897,1988-11-15,2.0,IA,5.0,4,0,4.0,LD,no
27898,1988-11-15,1.0,MO,4.0,0,0,0.5,LD,no
27899,1988-11-15,1.0,MO,5.0,0,0,0.5,LD,no
27900,1988-11-15,1.0,MO,4.0,0,0,0.5,LD,no
27901,1988-11-15,1.0,MO,0.0,0,0,21.0,LD,no
27902,1988-11-15,1.0,TX,0.0,0,0,0.2,LD,no
27903,1988-11-15,1.0,TX,0.0,0,0,0.2,LD,no
27904,1988-11-15,1.0,MO,4.0,0,0,0.5,LD,no
27905,1988-11-15,1.0,MO,0.0,0,0,0.5,LD,no
27907,1988-11-15,1.0,IA,5.0,0,0,19.0,LD,no
27908,1988-11-15,2.0,AR,6.0,9,0,16.0,LD,no
27910,1988-11-15,1.0,IA,5.0,0,0,1.0,LD,no
27911,1988-11-15,2.0,IA,5.0,0,0,6.0,LD,no
27912,1988-11-15,1.0,AR,5.0,0,0,9.0,LD,no
27913,1988-11-15,2.0,MO,6.0,0,0,3.0,LD,no
27914,1988-11-15,3.0,AR,6.0,10,1,29.0,LD,no
27915,1988-11-15,2.0,AR,5.0,4,0,13.0,LD,no
27916,1988-11-15,2.0,AR,6.0,4,0,27.0,LD,no
27917,1988-11-15,1.0,MO,4.0,0,0,0.5,LD,no
27918,1988-11-15,3.0,MO,6.0,10,0,1.0,LD,no
27919,1988-11-15,1.0,AR,5.0,1,0,10.0,LD,no
27920,1988-11-15,1.0,MO,0.0,1,0,24.0,LD,no
27921,1988-11-15,2.0,IA,5.0,0,0,11.0,LD,no
27922,1988-11-15,1.0,IL,5.0,0,0,0.2,LD,no
27924,1988-11-15,2.0,IL,5.0,0,0,0.1,LD,no
27925,1988-11-15,2.0,AR,7.0,60,5,49.0,LD,no
27926,1988-11-15,2.0,IL,5.0,0,0,0.4,LD,no
27927,1988-11-15,3.0,IL,6.0,0,0,9.0,LD,no
27928,1988-11-15,1.0,IL,5.0,0,0,0.1,LD,no
27929,1988-11-17,2.0,NC,5.0,1,0,9.0,LD,no
27930,1988-11-19,1.0,MS,5.0,0,0,2.0,LD,no
27931,1988-11-19,1.0,MS,4.0,0,0,2.0,LD,no
27932,1988-11-19,1.0,TX,0.0,0,0,0.2,LD,no
27933,1988-11-19,1.0,TX,0.0,0,0,0.2,LD,no
27934,1988-11-19,1.0,TX,0.0,0,0,0.2,LD,no
27935,1988-11-19,1.0,TX,0.0,0,0,0.2,LD,no
27936,1988-11-19,1.0,MS,4.0,0,0,2.5,LD,no
27937,1988-11-19,1.0,LA,2.0,0,0,0.2,LD,no
27939,1988-11-19,1.0,MS,3.0,0,0,0.3,LD,no
27940,1988-11-19,1.0,MS,3.0,0,0,0.4,LD,no
27941,1988-11-19,3.0,MS,5.0,3,0,4.0,LD,no
27942,1988-11-19,1.0,MS,4.0,0,0,1.0,LD,no
27943,1988-11-19,1.0,MS,5.0,0,0,6.0,LD,no
27944,1988-11-19,2.0,MS,5.0,2,0,12.0,LD,no
27945,1988-11-19,1.0,MS,4.0,0,0,1.5,LD,no
27946,1988-11-19,2.0,TN,5.0,1,0,12.0,LD,no
27947,1988-11-19,2.0,MS,5.0,0,0,7.0,LD,no
27948,1988-11-19,3.0,MS,6.0,11,2,12.5,LD,no
27949,1988-11-19,1.0,MS,4.0,0,0,0.2,LD,no
27950,1988-11-20,3.0,AL,6.0,8,0,0.5,LD,no
27953,1988-11-25,1.0,OK,4.0,0,0,1.5,LD,no
27954,1988-11-25,1.0,TX,0.0,2,0,3.0,LD,no
27955,1988-11-25,1.0,TX,0.0,0,0,0.3,LD,no
27956,1988-11-25,1.0,TX,0.0,0,0,0.3,LD,no
27957,1988-11-26,1.0,TX,0.0,0,0,0.2,LD,no
27958,1988-11-26,1.0,MS,3.0,0,0,0.2,LD,no
27959,1988-11-26,2.0,MS,6.0,0,0,2.0,LD,no
27960,1988-11-26,1.0,MS,4.0,0,0,0.2,LD,no
